구분자(PK),공구 대분류 코드,공구 대분류,공구 중분류 코드,공구 중분류,공구 이름,과금기준,수량,장소 PK,대여장소명,상세주소,위도,경도,전화번호,평일오픈시간,평일클로즈시간,생성일시,요금,cluster
6585,1,일반공구,8,자/측정공구,"줄자(7,5m)",없음,1,252,성수2가1동 공구대여소,"서울특별시 성동구 뚝섬로 385-19, 2층",37.53954,127.05403,02-2286-7463,900.0,1800.0,2018-01-23 17:33:00,무료,166
15605,1,일반공구,8,자/측정공구,줄자(7.5m),없음,1,137,방학1동 우리동네 0.9.대여점,서울시 도봉구 방학로2길 27(방학동),37.6641887,127.0384572,02-2091-5604,900.0,1800.0,2023-05-04 14:34:10,무료,166
13856,1,일반공구,8,자/측정공구,줄자(7.5m),없음,2,13207,신내2동주민센터 생활공구대여소,서울특별시 중랑구 봉화산로 190,37.6061896,127.0942306,0220946626,900.0,1800.0,2022-06-20 15:52:05,무료,166
13788,1,일반공구,8,자/측정공구,줄자(7.5m),없음,1,288,잠실7동 주민센터,서울특별시 송파구 잠실동 85-1,37.50863,127.07714,02-2147-4766,900.0,1800.0,2022-06-20 14:29:27,무료,166
12643,1,일반공구,8,자/측정공구,줄자(7.5m),없음,1,93,구로3동 공구대여소,서울특별시 구로구 구로동 777-22,37.4873799,126.8903678,02-2620-7407,900.0,1800.0,2021-10-07 16:29:23,무료,166
12637,1,일반공구,8,자/측정공구,줄자(7.5m),없음,1,92,구로2동 공구대여소,서울특별시 구로구 구로동로 141,37.4913771,126.8834703,02-2620-7307,900.0,1800.0,2021-10-07 15:56:37,무료,166
11406,1,일반공구,8,자/측정공구,줄자(7.5m),1일,1,2436,화곡3동 주민센터 공구대여소,서울특별시 강서구 강서로33가길 17,37.5425392,126.8384231,02-2600-7565,900.0,1800.0,2020-11-27 09:47:54,500원,166
10984,1,일반공구,8,자/측정공구,줄자(7.5m),없음,1,13043,면목2동주민센터 공구대여소,서울특별시 중랑구 면목동 180-8,37.5897778,127.079039,02-2094-6053,900.0,1800.0,2020-11-25 13:32:07,무료,166
8616,1,일반공구,8,자/측정공구,줄자(7.5m),없음,2,88,화양동 공구대여소,서울 광진구 능동로17길 39,37.5464057,127.0691381,02-450-1845,900.0,1800.0,2018-02-02 13:30:00,무료,166
1941,1,일반공구,8,자/측정공구,줄자(7.5m),없음,1,453,녹번동 공구도서관,서울특별시 은평구 녹번동 87-1,37.60221,126.92982,02-351-5004,900.0,1800.0,2018-01-23 17:33:00,무료,166
15871,1,일반공구,8,자/측정공구,줄자(소),없음,1,13020,개포1동 주민센터 공구대여소,서울특별시 강남구 개포로 303 현대1차상가 1층,37.4824625,127.0544858,02-3423-7670,900.0,1800.0,2023-07-25 13:35:31,무료,-1
9631,1,일반공구,8,자/측정공구,줄자(스텐리),없음,1,13015,신사동 주민센터,서울특별시 강남구 신사동 548-1,37.5239769,127.0227755,02-3423-7303,900.0,1800.0,2018-11-23 13:59:28,무료,-1
805,1,일반공구,8,자/측정공구,줄자(코메론),1일,1,73,신원동 공구대여소,서울특별시 관악구 신원로3길 13,37.4816106,126.9273799,02-879-4714,900.0,1800.0,2018-01-23 17:33:00,300원,83
11041,1,일반공구,8,자/측정공구,줄자(타이어),없음,1,13045,망우3동주민센터 공구대여소,서울특별시 중랑구 망우동 529-2,37.5918564,127.0949231,02-2094-6535,900.0,1800.0,2020-11-25 13:54:49,무료,-1
7999,1,일반공구,8,자/측정공구,줄자2개,없음,1,185,망원2동 공구대여소,서울시 마포구 방울내로7길 11,37.5602711,126.9001121,02-3153-6854,900.0,1800.0,2018-01-25 11:00:00,무료,167
9514,1,일반공구,8,자/측정공구,줄자5.5M,없음,2,13010,청담동주민센터,서울특별시 강남구 청담동 124-1,37.5250639,127.049282,02-3423-7712,900.0,1800.0,2018-11-22 10:52:04,무료,166
11664,1,일반공구,8,자/측정공구,줄자세트,없음,1,13062,홍제1동주민센터 공구대여소,서울특별시 서대문구 홍제동 173-9,37.5876932,126.9448708,02-330-8290,900.0,1800.0,2020-11-27 11:14:17,무료,-1
5156,1,일반공구,8,자/측정공구,직각자,없음,1,298,송파인타운12단지 공동공구함,서울특별시 송파구 송파대로8길 42,37.47818,127.13196,02-400-1894,900.0,1800.0,2018-01-23 17:33:00,무료,-1
5045,1,일반공구,8,자/측정공구,직각자,없음,1,292,오금현대 공구백화점,서울특별시 송파구 오금로35길 17,37.504,127.1257,02-402-2104,900.0,1800.0,2018-01-23 17:33:00,무료,-1
5251,1,일반공구,8,자/측정공구,직각자 1개,없음,1,301,문정래미안,서울특별시 송파구 문정동 1,37.49107,127.13155,02-402-4023,900.0,1800.0,2018-01-23 17:33:00,무료,-1
11854,1,일반공구,8,자/측정공구,철자,없음,1,167,사당2동주민센터 공구대여소,서울특별시 동작구 동작대로29길 52(사당동),37.4887395,126.9792749,02-820-2709,900.0,1800.0,2020-11-27 15:04:41,무료,-1
7494,1,일반공구,8,자/측정공구,철자,없음,1,165,상도3동주민센터 공구대여소,서울특별시 동작구 상도동 315-37,37.49911,126.9313814,02-820-2463,900.0,1800.0,2018-01-25 11:00:00,무료,-1
7681,1,일반공구,8,자/측정공구,철자,없음,1,170,신대방1동주민센터 공구대여소,서울특별시 동작구 신대방동 604-8,37.4889376,126.91006,02-820-2807,900.0,1800.0,2018-01-25 11:00:00,무료,-1
7568,1,일반공구,8,자/측정공구,철자,없음,1,167,사당2동주민센터 공구대여소,서울특별시 동작구 동작대로29길 52(사당동),37.4887395,126.9792749,02-820-2709,900.0,1800.0,2018-01-25 11:00:00,무료,-1
7421,1,일반공구,8,자/측정공구,철자 (100cm),없음,1,163,상도1동주민센터 공구대여소,서울특별시 동작구 상도동 437,37.4981019,126.9530979,8202451,900.0,1800.0,2018-01-25 11:00:00,무료,-1
15037,1,일반공구,8,자/측정공구,철줄자,없음,1,343,우리동네 공구도서관(신길5동),서울특별시 영등포구 신길동 422,37.50164,126.90522,02-2670-1304,900.0,1800.0,2022-11-01 12:53:59,무료,-1
5210,1,일반공구,8,자/측정공구,철직자 5개,없음,5,301,문정래미안,서울특별시 송파구 문정동 1,37.49107,127.13155,02-402-4023,900.0,1800.0,2018-01-23 17:33:00,무료,-1
6034,1,일반공구,8,자/측정공구,캘리퍼3개,없음,3,254,아리랑정보도서관 내 공구도서관 운영,서울특별시 성북구 아리랑로 82,37.60011,127.01389,02-3291-4990,900.0,1800.0,2018-01-23 17:33:00,무료,-1
1509,1,일반공구,8,자/측정공구,캘리퍼스,없음,1,474,평창동 공구대여소,서울특별시 종로구 평창동 186-9,37.60637,126.96841,02-2148-5124,900.0,1800.0,2018-01-23 17:33:00,무료,-1
1663,1,일반공구,8,자/측정공구,캘리퍼스,없음,1,480,이화동 공구대여소,서울특별시 종로구 이화장길 33,37.577008,127.004338,02-2148-5304,900.0,1800.0,2018-01-23 17:33:00,무료,-1
6899,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,223,LCA공인중개사사무소,서울특별시 관악구 신림로3가길 45,37.46879,126.94197,02-6084-8949,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1088,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,209,두껍아공인중개사사무소,서울특별시 관악구 남부순환로 1714-1,37.48265,126.94037,02-875-8899,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1103,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,210,한성부동산중개사무소,서울특별시 관악구 관악로 128,37.47669,126.95276,02-877-6466,1000.0,1900.0,2018-01-23 17:33:00,무료,83
6884,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,222,열린공인중개사사무소,서울특별시 관악구 호암로 595,37.47059,126.93326,02-884-4600,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1118,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,211,지인공인중개사사무소,서울특별시 관악구 인헌길 25,37.47437,126.96696,02-886-4744,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1073,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,208,재테크공인중개사사무소,서울특별시 관악구 관악로28길 22,37.48513,126.95745,02-884-5222,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1393,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,220,하나로공인중개사사무소,서울특별시 관악구 남부순환로172길 12,37.48325,126.92511,02-853-8883,1000.0,1900.0,2018-01-23 17:33:00,무료,83
998,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,203,대덕부동산중개사무소 공구대여소,서울특별시 관악구 당곡길 46,37.49116,126.92851,02-882-8600,900.0,1800.0,2018-01-23 17:33:00,무료,83
1133,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,212,금강공인중개사사무소,서울특별시 관악구 승방3길 2,37.47354,126.9807,02-584-8942,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1148,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,213,엘림공인중개사사무소,서울특별시 관악구 신림로73길 1,37.48888,126.92793,02-883-4989,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1058,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,207,우진공인중개사사무소,서울특별시 관악구 관악로30길 9,37.48652,126.958,02-878-9800,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1378,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,219,씨티공인중개사사무소,서울특별시 관악구 남부순환로 1626,37.48419,126.93118,02-884-7030,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1303,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,214,지성공인중개사사무소,서울특별시 관악구 관천로19길 76,37.48707,126.91777,02-857-9777,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1043,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,206,삼동부동산중개사무소,서울특별시 관악구 봉천로 467,37.48251,126.95201,02-877-4752,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1318,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,215,평화공인중개사사무소,서울특별시 관악구 시흥대로 566,37.48323,126.90231,02-857-5570,1000.0,1900.0,2018-01-23 17:33:00,무료,83
6869,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,221,경록공인중개사사무소,서울특별시 관악구 신림로22길 14,37.47195,126.93557,02-878-4989,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1028,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,205,동아공인중개사사무소,서울특별시 관악구 관악로 287,37.4894,126.95694,02-873-2266,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1333,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,216,청솔공인중개사사무소,서울특별시 관악구 난우길 14,37.47432,126.91884,02-863-5288,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1013,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,204,LBA굿모닝공인중개사사무소 공구대여소,서울특별시 관악구 은천로 95,37.48732,126.94591,02-884-8000,900.0,1800.0,2018-01-23 17:33:00,무료,83
1363,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,218,으뜸공인중개사사무소,서울특별시 관악구 난향길 18,37.46286,126.9179,02-857-5550,1000.0,1900.0,2018-01-23 17:33:00,무료,83
1348,1,일반공구,8,자/측정공구,코메론 줄자,없음,1,217,우리공인중개사사무소,서울특별시 관악구 법원단지길 46,37.47422,126.92006,02-838-9800,1000.0,1900.0,2018-01-23 17:33:00,무료,83
5061,1,일반공구,8,자/측정공구,콤파스,없음,1,292,오금현대 공구백화점,서울특별시 송파구 오금로35길 17,37.504,127.1257,02-402-2104,900.0,1800.0,2018-01-23 17:33:00,무료,-1
5073,1,일반공구,8,자/측정공구,콤파스,없음,1,292,오금현대 공구백화점,서울특별시 송파구 오금로35길 17,37.504,127.1257,02-402-2104,900.0,1800.0,2018-01-23 17:33:00,무료,-1
14351,1,일반공구,8,자/측정공구,큰 줄자,없음,2,13215,삼양동 주민센터,서울특별시 강북구 미아동 762-20,37.6250518,127.0197725,02-3778-4004,900.0,1800.0,2022-06-24 16:34:16,무료,-1
11087,1,일반공구,8,자/측정공구,타지마 줄자 7.5m,없음,1,13033,위례동주민센터,서울특별시 송파구 장지동 882,37.4812034,127.1439126,02-2147-4950,900.0,1800.0,2020-11-25 14:41:26,무료,166
4777,1,일반공구,8,자/측정공구,타지마줄자,없음,1,283,잠실본동 주민센터,서울특별시 송파구 잠실동 230-4,37.5060716,127.0832037,02-2147-4600,900.0,1800.0,2018-01-23 17:33:00,무료,160
4657,1,일반공구,8,자/측정공구,타지마줄자,없음,1,280,문정1동 주민센터,서울특별시 송파구 동남로 116,37.49007,127.12418,02-2147-4510,900.0,1800.0,2018-01-23 17:33:00,무료,160
4857,1,일반공구,8,자/측정공구,타지마줄자,없음,1,285,잠실3동 주민센터,서울특별시 송파구 잠실동 27-4,37.5133,127.09438,02-2147-4660,900.0,1800.0,2018-01-23 17:33:00,무료,160
4817,1,일반공구,8,자/측정공구,타지마줄자,없음,1,284,잠실2동 주민센터,서울특별시 송파구 올림픽로 159,37.5119,127.08854,02-2147-4630,900.0,1800.0,2018-01-23 17:33:00,무료,160
4177,1,일반공구,8,자/측정공구,타지마줄자,없음,1,268,마천1동 주민센터,서울특별시 송파구 마천로 303,37.496,127.14995,02-2147-4120,900.0,1700.0,2018-01-23 17:33:00,무료,160
4137,1,일반공구,8,자/측정공구,타지마줄자,없음,1,267,거여2동 주민센터,서울특별시 송파구 거마로2길 19,37.49355,127.1468,02-2147-4090,900.0,1700.0,2018-01-23 17:33:00,무료,160
4017,1,일반공구,8,자/측정공구,타지마줄자,없음,1,264,풍납1동 주민센터,서울특별시 송파구 천호대로 152길 7,37.53808,127.12208,02-2147-4000,900.0,1800.0,2018-01-23 17:33:00,무료,160
4697,1,일반공구,8,자/측정공구,타지마줄자,없음,1,281,문정2동 주민센터,서울특별시 송파구 중대로 16,37.48989,127.11091,02-2147-4540,900.0,1800.0,2018-01-23 17:33:00,무료,160
4537,1,일반공구,8,자/측정공구,타지마줄자,없음,1,277,삼전동 주민센터,서울특별시 송파구 삼전동 62,37.50272,127.09252,02-2147-4390,900.0,1800.0,2018-01-23 17:33:00,무료,160
4497,1,일반공구,8,자/측정공구,타지마줄자,1일,1,276,석촌동 주민센터,서울특별시 송파구 백제고분로37길 16,37.503592,127.1037,02-2147-4360,900.0,1800.0,2018-01-23 17:33:00,10000원,160
4257,1,일반공구,8,자/측정공구,타지마줄자,없음,1,270,방이1동 주민센터,서울특별시 송파구 위례성대로 16길 22,37.51098,127.12391,02-2147-4180,900.0,1800.0,2018-01-23 17:33:00,무료,160
4097,1,일반공구,8,자/측정공구,타지마줄자,없음,1,266,거여1동 주민센터,서울특별시 송파구 오금로 53길 32,37.49694,127.1433,02-2147-4060,900.0,1800.0,2018-01-23 17:33:00,무료,160
4577,1,일반공구,8,자/측정공구,타지마줄자,없음,1,278,가락본동 주민센터,서울특별시 송파구 가락동 77-3,37.49559,127.12177,02-2147-4420,900.0,1800.0,2018-01-23 17:33:00,무료,160
4897,1,일반공구,8,자/측정공구,타지마줄자,없음,1,286,잠실4동 주민센터,서울특별시 송파구 올림픽로 35길 16,37.52016,127.11223,02-2147-4690,900.0,1800.0,2018-01-23 17:33:00,무료,160
4617,1,일반공구,8,자/측정공구,타지마줄자,없음,1,279,가락2동 주민센터,서울특별시 송파구 중대로 20길 6,37.49012,127.11158,02-2147-4480,900.0,1800.0,2018-01-23 17:33:00,무료,160
4377,1,일반공구,8,자/측정공구,타지마줄자,없음,1,273,오금동 주민센터,서울특별시 송파구 중대로 25길 5,37.50299,127.12808,02-2147-4270,900.0,1800.0,2018-01-23 17:33:00,무료,160
4457,1,일반공구,8,자/측정공구,타지마줄자,없음,1,275,송파2동 주민센터,서울특별시 송파구 송이로 32,37.50232,127.11673,02-2147-4330,900.0,1700.0,2018-01-23 17:33:00,무료,160
4937,1,일반공구,8,자/측정공구,타지마줄자,없음,1,287,잠실6동 주민센터,서울특별시 송파구 올림픽로 35길 120,37.51812,127.10064,02-2147-4720,900.0,1800.0,2018-01-23 17:33:00,무료,160
4337,1,일반공구,8,자/측정공구,타지마줄자,없음,1,272,오륜동 주민센터,서울특별시 송파구 양재대로1232,37.515425,127.1343,02-2147-4240,900.0,1800.0,2018-01-23 17:33:00,무료,160
4057,1,일반공구,8,자/측정공구,타지마줄자,없음,1,265,풍납2동 주민센터,서울특별시 송파구 토성로 52,37.5292457,127.1157494,02-2147-4030,900.0,1800.0,2018-01-23 17:33:00,무료,160
4217,1,일반공구,8,자/측정공구,타지마줄자(3m),없음,1,269,마천2동 주민센터,서울특별시 송파구 마천로 287,37.49684,127.14855,02-2147-4150,900.0,1700.0,2018-01-23 17:33:00,무료,160
14129,1,일반공구,8,자/측정공구,타지마줄자(7.5M),없음,1,269,마천2동 주민센터,서울특별시 송파구 마천로 287,37.49684,127.14855,02-2147-4150,900.0,1700.0,2022-06-22 17:00:06,무료,166
3054,1,일반공구,8,자/측정공구,테스타기(DM-1010),없음,1,383,사랑의 공구함,서울특별시 용산구 회나무로13길 32,37.54078,126.98977,02-793-5091,1000.0,1800.0,2018-01-23 17:33:00,무료,-1
3055,1,일반공구,8,자/측정공구,테스타기(ST-506TR-3),없음,1,383,사랑의 공구함,서울특별시 용산구 회나무로13길 32,37.54078,126.98977,02-793-5091,1000.0,1800.0,2018-01-23 17:33:00,무료,-1
6783,1,일반공구,8,자/측정공구,테스터,없음,1,235,홍제유원하나아파트 공구도서관,서울특별시 서대문구 세검정로 134,37.59469,126.95147,02-395-3825,900.0,1800.0,2018-01-23 17:33:00,무료,-1
5004,1,일반공구,8,자/측정공구,테스터기 1개,없음,1,289,풍납씨티극동 공구나눔터,서울특별시 송파구 한가람로 478,37.53965,127.11832,02-473-4664,900.0,1800.0,2018-01-23 17:33:00,무료,-1
